base_year,series,year,month,state,sector,division,group,class,sub_class,item,code,index,inflation,imputation
2024,Current,2026,January,All India,Rural,Transport,Operation of personal transport equipment,Fuels and lubricants for personal transport equipment,Petrol,*,07.2.2.2,99.83,0.04,*
2024,Current,2026,January,All India,Urban,Transport,Operation of personal transport equipment,Fuels and lubricants for personal transport equipment,Petrol,*,07.2.2.2,99.86,0.05,*
2024,Current,2026,January,All India,Combined,Transport,Operation of personal transport equipment,Fuels and lubricants for personal transport equipment,Petrol,*,07.2.2.2,99.84,0.04,*
2024,Current,2026,January,All India,Rural,Transport,Operation of personal transport equipment,Fuels and lubricants for personal transport equipment,Other fuels for personal transport equipment,*,07.2.2.3,105.12,1.73,*
2024,Current,2026,January,All India,Urban,Transport,Operation of personal transport equipment,Fuels and lubricants for personal transport equipment,Other fuels for personal transport equipment,*,07.2.2.3,104.72,1.95,*
2024,Current,2026,January,All India,Combined,Transport,Operation of personal transport equipment,Fuels and lubricants for personal transport equipment,Other fuels for personal transport equipment,*,07.2.2.3,104.74,1.94,*
2024,Current,2026,January,All India,Rural,Transport,Passenger transport services,Passenger transport by railway,Passenger transport by train,*,07.3.1.1,104.02,4.02,*
2024,Current,2026,January,All India,Urban,Transport,Passenger transport services,Passenger transport by railway,Passenger transport by train,*,07.3.1.1,104.38,4.38,*
2024,Current,2026,January,All India,Combined,Transport,Passenger transport services,Passenger transport by railway,Passenger transport by train,*,07.3.1.1,104.24,4.24,*
2024,Current,2026,January,All India,Rural,Transport,Passenger transport services,Passenger transport by railway,Passenger transport by rapid transit and tram,*,07.3.1.2,103.82,2.24,*
2024,Current,2026,January,All India,Urban,Transport,Passenger transport services,Passenger transport by railway,Passenger transport by rapid transit and tram,*,07.3.1.2,105.03,2.74,*
2024,Current,2026,January,All India,Combined,Transport,Passenger transport services,Passenger transport by railway,Passenger transport by rapid transit and tram,*,07.3.1.2,104.19,2.40,*
2024,Current,2026,January,All India,Rural,Transport,Passenger transport services,Passenger transport by road,Passenger transport by bus and coach,*,07.3.2.1,103.07,1.65,*
2024,Current,2026,January,All India,Urban,Transport,Passenger transport services,Passenger transport by road,Passenger transport by bus and coach,*,07.3.2.1,103.42,2.01,*
2024,Current,2026,January,All India,Combined,Transport,Passenger transport services,Passenger transport by road,Passenger transport by bus and coach,*,07.3.2.1,103.24,1.82,*
2024,Current,2026,January,All India,Rural,Transport,Passenger transport services,Passenger transport by road,Passenger transport by taxi and hired vehicle with driver,*,07.3.2.2,103.21,1.82,*
2024,Current,2026,January,All India,Urban,Transport,Passenger transport services,Passenger transport by road,Passenger transport by taxi and hired vehicle with driver,*,07.3.2.2,102.98,1.76,*
2024,Current,2026,January,All India,Combined,Transport,Passenger transport services,Passenger transport by road,Passenger transport by taxi and hired vehicle with driver,*,07.3.2.2,103.11,1.79,*
2024,Current,2026,January,All India,Rural,Transport,Passenger transport services,Passenger transport by road,Passenger transport for students to and from school,*,07.3.2.3,103.28,2.21,*
2024,Current,2026,January,All India,Urban,Transport,Passenger transport services,Passenger transport by road,Passenger transport for students to and from school,*,07.3.2.3,102.55,1.73,*
2024,Current,2026,January,All India,Combined,Transport,Passenger transport services,Passenger transport by road,Passenger transport for students to and from school,*,07.3.2.3,102.94,1.98,*
2024,Current,2026,January,All India,Rural,Transport,Passenger transport services,Passenger transport by road,Other passenger transport by road,*,07.3.2.9,101.38,0.67,*
2024,Current,2026,January,All India,Urban,Transport,Passenger transport services,Passenger transport by road,Other passenger transport by road,*,07.3.2.9,103.91,2.68,*
2024,Current,2026,January,All India,Combined,Transport,Passenger transport services,Passenger transport by road,Other passenger transport by road,*,07.3.2.9,102.49,1.55,*
2024,Current,2026,January,All India,Rural,Transport,Passenger transport services,Passenger transport by air,"Passenger transport by air, domestic",*,07.3.3.1,135.72,12.37,*
2024,Current,2026,January,All India,Urban,Transport,Passenger transport services,Passenger transport by air,"Passenger transport by air, domestic",*,07.3.3.1,115.86,4.08,*
2024,Current,2026,January,All India,Combined,Transport,Passenger transport services,Passenger transport by air,"Passenger transport by air, domestic",*,07.3.3.1,123.71,7.52,*
2024,Current,2026,January,All India,Rural,Transport,Passenger transport services,Passenger transport by sea and inland waterway,Passenger transport by sea and inland waterway,*,07.3.4.0,100.61,0.54,*
2024,Current,2026,January,All India,Urban,Transport,Passenger transport services,Passenger transport by sea and inland waterway,Passenger transport by sea and inland waterway,*,07.3.4.0,103.74,0.42,*
2024,Current,2026,January,All India,Combined,Transport,Passenger transport services,Passenger transport by sea and inland waterway,Passenger transport by sea and inland waterway,*,07.3.4.0,101.77,0.49,*
2024,Current,2026,January,All India,Rural,Transport,Transport services for goods,Postal and courier services,Courier and parcel delivery services,*,07.4.1.2,107.51,7.34,*
2024,Current,2026,January,All India,Urban,Transport,Transport services for goods,Postal and courier services,Courier and parcel delivery services,*,07.4.1.2,107.67,7.57,*
2024,Current,2026,January,All India,Combined,Transport,Transport services for goods,Postal and courier services,Courier and parcel delivery services,*,07.4.1.2,107.61,7.48,*
2024,Current,2026,January,All India,Rural,Information and communication,Information and communication equipment,Telephone instrument (landline),Telephone instrument (landline),*,08.1.1.0,101.57,1.50,*
2024,Current,2026,January,All India,Urban,Information and communication,Information and communication equipment,Telephone instrument (landline),Telephone instrument (landline),*,08.1.1.0,99.08,-0.78,*
2024,Current,2026,January,All India,Combined,Information and communication,Information and communication equipment,Telephone instrument (landline),Telephone instrument (landline),*,08.1.1.0,100.27,0.32,*
2024,Current,2026,January,All India,Rural,Information and communication,Information and communication equipment,Mobile handset,Mobile handset,*,08.1.2.0,97.61,-2.04,*
2024,Current,2026,January,All India,Urban,Information and communication,Information and communication equipment,Mobile handset,Mobile handset,*,08.1.2.0,96.68,-2.67,*
2024,Current,2026,January,All India,Combined,Information and communication,Information and communication equipment,Mobile handset,Mobile handset,*,08.1.2.0,97.21,-2.31,*
2024,Current,2026,January,All India,Rural,Information and communication,Information and communication equipment,Information processing equipment,"Computers, laptops and tablets including Software",*,08.1.3.1,100.04,-0.39,*
2024,Current,2026,January,All India,Urban,Information and communication,Information and communication equipment,Information processing equipment,"Computers, laptops and tablets including Software",*,08.1.3.1,99.20,-1.33,*
2024,Current,2026,January,All India,Combined,Information and communication,Information and communication equipment,Information processing equipment,"Computers, laptops and tablets including Software",*,08.1.3.1,99.38,-1.13,*
2024,Current,2026,January,All India,Rural,Information and communication,Information and communication equipment,Audio-visual devices,Audio-visual devices,*,08.1.4.0,97.59,-3.04,*
2024,Current,2026,January,All India,Urban,Information and communication,Information and communication equipment,Audio-visual devices,Audio-visual devices,*,08.1.4.0,97.14,-2.79,*
2024,Current,2026,January,All India,Combined,Information and communication,Information and communication equipment,Audio-visual devices,Audio-visual devices,*,08.1.4.0,97.37,-2.92,*
2024,Current,2026,January,All India,Rural,Information and communication,Information and communication equipment,Unrecorded recording media,Unrecorded recording media,*,08.1.5.0,105.63,3.68,*
2024,Current,2026,January,All India,Urban,Information and communication,Information and communication equipment,Unrecorded recording media,Unrecorded recording media,*,08.1.5.0,105.61,4.00,*
2024,Current,2026,January,All India,Combined,Information and communication,Information and communication equipment,Unrecorded recording media,Unrecorded recording media,*,08.1.5.0,105.62,3.89,*
2024,Current,2026,January,All India,Rural,Information and communication,Information and communication services,Internet access provision services and online storage services,Internet expenses,*,08.3.3.0,103.84,0.51,*
2024,Current,2026,January,All India,Urban,Information and communication,Information and communication services,Internet access provision services and online storage services,Internet expenses,*,08.3.3.0,104.08,0.66,*
2024,Current,2026,January,All India,Combined,Information and communication,Information and communication services,Internet access provision services and online storage services,Internet expenses,*,08.3.3.0,103.98,0.60,*
2024,Current,2026,January,All India,Rural,Information and communication,Information and communication services,Telephone charges: mobile and landline,Telephone charges: mobile and landline,*,08.3.4.0,106.03,0.73,*
2024,Current,2026,January,All India,Urban,Information and communication,Information and communication services,Telephone charges: mobile and landline,Telephone charges: mobile and landline,*,08.3.4.0,106.08,0.67,*
2024,Current,2026,January,All India,Combined,Information and communication,Information and communication services,Telephone charges: mobile and landline,Telephone charges: mobile and landline,*,08.3.4.0,106.05,0.71,*
2024,Current,2026,January,All India,Rural,Information and communication,Information and communication services,Other information and communication services,Subscriptions to streaming services,*,08.3.9.2,102.26,1.34,*
2024,Current,2026,January,All India,Urban,Information and communication,Information and communication services,Other information and communication services,Subscriptions to streaming services,*,08.3.9.2,101.96,1.11,*
2024,Current,2026,January,All India,Combined,Information and communication,Information and communication services,Other information and communication services,Subscriptions to streaming services,*,08.3.9.2,102.11,1.22,*
2024,Current,2026,January,All India,Rural,"Recreation, sport and culture",Recreational durables,Photographic and cinematographic equipment and optical instruments,Camera and photographic equipment,*,09.1.1.1,97.97,-1.15,*
2024,Current,2026,January,All India,Urban,"Recreation, sport and culture",Recreational durables,Photographic and cinematographic equipment and optical instruments,Camera and photographic equipment,*,09.1.1.1,101.25,1.27,*
2024,Current,2026,January,All India,Combined,"Recreation, sport and culture",Recreational durables,Photographic and cinematographic equipment and optical instruments,Camera and photographic equipment,*,09.1.1.1,100.27,0.55,*
2024,Current,2026,January,All India,Rural,"Recreation, sport and culture",Other recreational goods,"Games, toys and hobby-related articles",Other goods for recreation,*,09.2.1.1,101.57,0.73,*
2024,Current,2026,January,All India,Urban,"Recreation, sport and culture",Other recreational goods,"Games, toys and hobby-related articles",Other goods for recreation,*,09.2.1.1,101.91,0.50,*
2024,Current,2026,January,All India,Combined,"Recreation, sport and culture",Other recreational goods,"Games, toys and hobby-related articles",Other goods for recreation,*,09.2.1.1,101.72,0.63,*
2024,Current,2026,January,All India,Rural,"Recreation, sport and culture",Other recreational goods,"Sporting, camping and open-air recreation equipment",Sporting equipment,*,09.2.2.1,105.40,3.04,*
2024,Current,2026,January,All India,Urban,"Recreation, sport and culture",Other recreational goods,"Sporting, camping and open-air recreation equipment",Sporting equipment,*,09.2.2.1,105.53,3.14,*
2024,Current,2026,January,All India,Combined,"Recreation, sport and culture",Other recreational goods,"Sporting, camping and open-air recreation equipment",Sporting equipment,*,09.2.2.1,105.45,3.08,*
2024,Current,2026,January,All India,Rural,"Recreation, sport and culture",Garden products and pets,"Garden products, plants and flowers","Plants, seeds and flowers",*,09.3.1.2,116.97,7.72,*
2024,Current,2026,January,All India,Urban,"Recreation, sport and culture",Garden products and pets,"Garden products, plants and flowers","Plants, seeds and flowers",*,09.3.1.2,119.73,13.37,*
2024,Current,2026,January,All India,Combined,"Recreation, sport and culture",Garden products and pets,"Garden products, plants and flowers","Plants, seeds and flowers",*,09.3.1.2,118.44,10.71,*
2024,Current,2026,January,All India,Rural,"Recreation, sport and culture",Garden products and pets,Pets and pet products,Pets,*,09.3.2.1,105.42,3.57,*
2024,Current,2026,January,All India,Urban,"Recreation, sport and culture",Garden products and pets,Pets and pet products,Pets,*,09.3.2.1,103.47,1.70,*
2024,Current,2026,January,All India,Combined,"Recreation, sport and culture",Garden products and pets,Pets and pet products,Pets,*,09.3.2.1,104.38,2.58,*
2024,Current,2026,January,All India,Rural,"Recreation, sport and culture",Recreational services,Recreational and sporting services,Recreational and leisure services,*,09.4.6.1,100.71,0.46,*
2024,Current,2026,January,All India,Urban,"Recreation, sport and culture",Recreational services,Recreational and sporting services,Recreational and leisure services,*,09.4.6.1,100.66,0.30,*
2024,Current,2026,January,All India,Combined,"Recreation, sport and culture",Recreational services,Recreational and sporting services,Recreational and leisure services,*,09.4.6.1,100.68,0.37,*
2024,Current,2026,January,All India,Rural,"Recreation, sport and culture",Recreational services,Recreational and sporting services,Services associated with the practice of sports,*,09.4.6.2,106.84,4.80,*
2024,Current,2026,January,All India,Urban,"Recreation, sport and culture",Recreational services,Recreational and sporting services,Services associated with the practice of sports,*,09.4.6.2,103.64,2.00,*
2024,Current,2026,January,All India,Combined,"Recreation, sport and culture",Recreational services,Recreational and sporting services,Services associated with the practice of sports,*,09.4.6.2,104.68,2.91,*
2024,Current,2026,January,All India,Rural,"Recreation, sport and culture",Cultural goods,Musical instruments,Musical instruments,*,09.5.1.0,102.09,0.68,*
2024,Current,2026,January,All India,Urban,"Recreation, sport and culture",Cultural goods,Musical instruments,Musical instruments,*,09.5.1.0,103.67,1.62,*
2024,Current,2026,January,All India,Combined,"Recreation, sport and culture",Cultural goods,Musical instruments,Musical instruments,*,09.5.1.0,102.87,1.15,*
2024,Current,2026,January,All India,Rural,"Recreation, sport and culture",Cultural services,"Services provided by cinemas, theatres and concert venues","Cinema, theatre",*,09.6.1.0,103.41,2.32,*
2024,Current,2026,January,All India,Urban,"Recreation, sport and culture",Cultural services,"Services provided by cinemas, theatres and concert venues","Cinema, theatre",*,09.6.1.0,104.17,2.03,*
2024,Current,2026,January,All India,Combined,"Recreation, sport and culture",Cultural services,"Services provided by cinemas, theatres and concert venues","Cinema, theatre",*,09.6.1.0,103.94,2.11,*
2024,Current,2026,January,All India,Rural,"Recreation, sport and culture",Cultural services,Photographic services,Photography,*,09.6.3.0,102.97,1.82,*
2024,Current,2026,January,All India,Urban,"Recreation, sport and culture",Cultural services,Photographic services,Photography,*,09.6.3.0,106.00,4.83,*
2024,Current,2026,January,All India,Combined,"Recreation, sport and culture",Cultural services,Photographic services,Photography,*,09.6.3.0,104.00,2.84,*
2024,Current,2026,January,All India,Rural,"Recreation, sport and culture","Newspapers, books and stationery",Books,Educational books and textbooks,*,09.7.1.1,102.13,1.10,*
2024,Current,2026,January,All India,Urban,"Recreation, sport and culture","Newspapers, books and stationery",Books,Educational books and textbooks,*,09.7.1.1,102.38,1.54,*
2024,Current,2026,January,All India,Combined,"Recreation, sport and culture","Newspapers, books and stationery",Books,Educational books and textbooks,*,09.7.1.1,102.24,1.30,*
2024,Current,2026,January,All India,Rural,"Recreation, sport and culture","Newspapers, books and stationery",Newspapers and periodicals,Newspapers and periodicals,*,09.7.2.1,103.04,1.97,*
2024,Current,2026,January,All India,Urban,"Recreation, sport and culture","Newspapers, books and stationery",Newspapers and periodicals,Newspapers and periodicals,*,09.7.2.1,103.22,2.18,*
2024,Current,2026,January,All India,Combined,"Recreation, sport and culture","Newspapers, books and stationery",Newspapers and periodicals,Newspapers and periodicals,*,09.7.2.1,103.16,2.11,*
2024,Current,2026,January,All India,Rural,"Recreation, sport and culture","Newspapers, books and stationery",Stationery and drawing materials,Stationery and drawing materials,*,09.7.4.0,102.88,1.23,*
2024,Current,2026,January,All India,Urban,"Recreation, sport and culture","Newspapers, books and stationery",Stationery and drawing materials,Stationery and drawing materials,*,09.7.4.0,102.43,0.85,*
2024,Current,2026,January,All India,Combined,"Recreation, sport and culture","Newspapers, books and stationery",Stationery and drawing materials,Stationery and drawing materials,*,09.7.4.0,102.71,1.09,*
2024,Current,2026,January,All India,Rural,Education services,Early childhood and primary education,Early childhood and primary education,Primary education,*,10.1.0.2,106.11,3.81,*
2024,Current,2026,January,All India,Urban,Education services,Early childhood and primary education,Early childhood and primary education,Primary education,*,10.1.0.2,105.98,3.23,*
2024,Current,2026,January,All India,Combined,Education services,Early childhood and primary education,Early childhood and primary education,Primary education,*,10.1.0.2,106.03,3.45,*
2024,Current,2026,January,All India,Rural,Education services,Secondary education,Secondary education,Secondary education,*,10.2.0.0,105.54,3.81,*
2024,Current,2026,January,All India,Urban,Education services,Secondary education,Secondary education,Secondary education,*,10.2.0.0,106.99,4.33,*
2024,Current,2026,January,All India,Combined,Education services,Secondary education,Secondary education,Secondary education,*,10.2.0.0,106.47,4.14,*
2024,Current,2026,January,All India,Rural,Education services,Higher education,Higher education,Higher education,*,10.4.0.0,102.20,1.50,*
2024,Current,2026,January,All India,Urban,Education services,Higher education,Higher education,Higher education,*,10.4.0.0,105.74,4.72,*
2024,Current,2026,January,All India,Combined,Education services,Higher education,Higher education,Higher education,*,10.4.0.0,104.49,3.59,*
2024,Current,2026,January,All India,Rural,Education services,Education not defined by level,Education not defined by level,Private tutor/ coaching centre and other educational expenses,*,10.5.0.1,103.19,2.09,*
2024,Current,2026,January,All India,Urban,Education services,Education not defined by level,Education not defined by level,Private tutor/ coaching centre and other educational expenses,*,10.5.0.1,103.21,2.20,*
2024,Current,2026,January,All India,Combined,Education services,Education not defined by level,Education not defined by level,Private tutor/ coaching centre and other educational expenses,*,10.5.0.1,103.20,2.14,*
2024,Current,2026,January,All India,Rural,Restaurants and accommodation services,Food and beverage serving services,"Restaurants, cafés and the like","Restaurants, cafés and the like – with full service",*,11.1.1.1,104.47,1.96,*
2024,Current,2026,January,All India,Urban,Restaurants and accommodation services,Food and beverage serving services,"Restaurants, cafés and the like","Restaurants, cafés and the like – with full service",*,11.1.1.1,106.70,3.72,*
2024,Current,2026,January,All India,Combined,Restaurants and accommodation services,Food and beverage serving services,"Restaurants, cafés and the like","Restaurants, cafés and the like – with full service",*,11.1.1.1,106.02,3.19,*
2024,Current,2026,January,All India,Rural,Restaurants and accommodation services,Food and beverage serving services,"Restaurants, cafés and the like","Restaurants, cafés and the like – with limited service",*,11.1.1.2,104.88,1.99,*
2024,Current,2026,January,All India,Urban,Restaurants and accommodation services,Food and beverage serving services,"Restaurants, cafés and the like","Restaurants, cafés and the like – with limited service",*,11.1.1.2,106.44,3.60,*
2024,Current,2026,January,All India,Combined,Restaurants and accommodation services,Food and beverage serving services,"Restaurants, cafés and the like","Restaurants, cafés and the like – with limited service",*,11.1.1.2,105.56,2.69,*
2024,Current,2026,January,All India,Rural,Restaurants and accommodation services,Accommodation services,Accommodation services,"Hotels, motels, inns and similar accommodation services",*,11.2.0.1,102.07,0.87,*
2024,Current,2026,January,All India,Urban,Restaurants and accommodation services,Accommodation services,Accommodation services,"Hotels, motels, inns and similar accommodation services",*,11.2.0.1,104.62,3.01,*
2024,Current,2026,January,All India,Combined,Restaurants and accommodation services,Accommodation services,Accommodation services,"Hotels, motels, inns and similar accommodation services",*,11.2.0.1,103.21,1.83,*
2024,Current,2026,January,All India,Rural,"Personal care, social protection and miscellaneous goods and services",Personal care,Appliances for personal care,Purchase of appliances for personal care,*,13.1.1.1,101.74,0.74,*
2024,Current,2026,January,All India,Urban,"Personal care, social protection and miscellaneous goods and services",Personal care,Appliances for personal care,Purchase of appliances for personal care,*,13.1.1.1,101.74,0.67,*
2024,Current,2026,January,All India,Combined,"Personal care, social protection and miscellaneous goods and services",Personal care,Appliances for personal care,Purchase of appliances for personal care,*,13.1.1.1,101.74,0.70,*
2024,Current,2026,January,All India,Rural,"Personal care, social protection and miscellaneous goods and services",Personal care,"Other appliances, articles and products for personal care","Other appliances, articles and products for personal care",*,13.1.2.0,104.58,2.96,*
2024,Current,2026,January,All India,Urban,"Personal care, social protection and miscellaneous goods and services",Personal care,"Other appliances, articles and products for personal care","Other appliances, articles and products for personal care",*,13.1.2.0,105.03,3.12,*
2024,Current,2026,January,All India,Combined,"Personal care, social protection and miscellaneous goods and services",Personal care,"Other appliances, articles and products for personal care","Other appliances, articles and products for personal care",*,13.1.2.0,104.78,3.03,*
2024,Current,2026,January,All India,Rural,"Personal care, social protection and miscellaneous goods and services",Personal care,Hairdressing salons and personal grooming establishments,Personal grooming treatments,*,13.1.3.2,104.78,2.77,*
2024,Current,2026,January,All India,Urban,"Personal care, social protection and miscellaneous goods and services",Personal care,Hairdressing salons and personal grooming establishments,Personal grooming treatments,*,13.1.3.2,105.89,3.50,*
2024,Current,2026,January,All India,Combined,"Personal care, social protection and miscellaneous goods and services",Personal care,Hairdressing salons and personal grooming establishments,Personal grooming treatments,*,13.1.3.2,105.25,3.08,*
2024,Current,2026,January,All India,Rural,"Personal care, social protection and miscellaneous goods and services",Other personal effects,Jewellery and watches,Purchase of jewellery and watches,*,13.2.1.1,184.23,72.01,*
2024,Current,2026,January,All India,Urban,"Personal care, social protection and miscellaneous goods and services",Other personal effects,Jewellery and watches,Purchase of jewellery and watches,*,13.2.1.1,174.61,62.85,*
2024,Current,2026,January,All India,Combined,"Personal care, social protection and miscellaneous goods and services",Other personal effects,Jewellery and watches,Purchase of jewellery and watches,*,13.2.1.1,179.94,67.92,*
2024,Current,2026,January,All India,Rural,"Personal care, social protection and miscellaneous goods and services",Other personal effects,Other personal effects n.e.c.,"Travel goods, baby articles and other personal effects n.e.c.",*,13.2.9.1,104.31,2.34,*
2024,Current,2026,January,All India,Urban,"Personal care, social protection and miscellaneous goods and services",Other personal effects,Other personal effects n.e.c.,"Travel goods, baby articles and other personal effects n.e.c.",*,13.2.9.1,103.50,1.69,*
2024,Current,2026,January,All India,Combined,"Personal care, social protection and miscellaneous goods and services",Other personal effects,Other personal effects n.e.c.,"Travel goods, baby articles and other personal effects n.e.c.",*,13.2.9.1,103.97,2.07,*
2024,Current,2026,January,All India,Rural,"Personal care, social protection and miscellaneous goods and services",Other services,Other services,Religious services,*,13.9.0.2,102.18,1.53,*
2024,Current,2026,January,All India,Urban,"Personal care, social protection and miscellaneous goods and services",Other services,Other services,Religious services,*,13.9.0.2,101.76,1.29,*
2024,Current,2026,January,All India,Combined,"Personal care, social protection and miscellaneous goods and services",Other services,Other services,Religious services,*,13.9.0.2,102.02,1.44,*
2024,Current,2026,January,All India,Rural,"Personal care, social protection and miscellaneous goods and services",Other services,Other services,Other services n.e.c.,*,13.9.0.9,102.36,0.81,*
2024,Current,2026,January,All India,Urban,"Personal care, social protection and miscellaneous goods and services",Other services,Other services,Other services n.e.c.,*,13.9.0.9,102.06,1.12,*
2024,Current,2026,January,All India,Combined,"Personal care, social protection and miscellaneous goods and services",Other services,Other services,Other services n.e.c.,*,13.9.0.9,102.24,0.94,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Cereals,Rice,01.1.1.1.1.01,102.45,-1.18,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Cereals,Rice,01.1.1.1.1.01,101.81,-0.73,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Rice,01.1.1.1.1.01,102.22,-1.01,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Cereals,Wheat,01.1.1.1.1.02,106.77,-1.70,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Cereals,Wheat,01.1.1.1.1.02,105.56,-0.50,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Wheat,01.1.1.1.1.02,106.34,-1.28,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Cereals,Jowar and its products,01.1.1.1.1.03,101.68,2.75,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Cereals,Jowar and its products,01.1.1.1.1.03,99.98,2.37,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Jowar and its products,01.1.1.1.1.03,101.18,2.64,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Cereals,Ragi and its products,01.1.1.1.1.04,112.01,6.17,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Cereals,Ragi and its products,01.1.1.1.1.04,110.17,4.95,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Ragi and its products,01.1.1.1.1.04,111.45,5.81,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Cereals,Bajra and its products,01.1.1.1.1.05,104.63,-2.75,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Cereals,Bajra and its products,01.1.1.1.1.05,108.91,1.97,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Bajra and its products,01.1.1.1.1.05,105.28,-2.03,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Cereals,Maize and its products,01.1.1.1.1.06,104.91,0.22,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Cereals,Maize and its products,01.1.1.1.1.06,103.04,0.32,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Maize and its products,01.1.1.1.1.06,104.61,0.24,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Cereals,Small millets and its products,01.1.1.1.1.07,103.65,0.91,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Cereals,Small millets and its products,01.1.1.1.1.07,100.68,0.80,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Small millets and its products,01.1.1.1.1.07,102.79,0.88,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Cereals,Barley and its products,01.1.1.1.1.08,114.89,6.05,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Cereals,Barley and its products,01.1.1.1.1.08,102.16,-0.66,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Barley and its products,01.1.1.1.1.08,112.04,4.61,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Cereals,Other cereals and products,01.1.1.1.1.09,98.21,-3.05,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Cereals,Other cereals and products,01.1.1.1.1.09,97.35,-2.48,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Other cereals and products,01.1.1.1.1.09,97.91,-2.85,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Cereals,Other wheat products,01.1.1.1.1.10,108.04,2.17,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Cereals,Other wheat products,01.1.1.1.1.10,108.32,2.79,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Other wheat products,01.1.1.1.1.10,108.18,2.47,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Cereals,Rice PDS,01.1.1.1.1.11,105.67,0.00,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Cereals,Rice PDS,01.1.1.1.1.11,108.17,0.00,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Rice PDS,01.1.1.1.1.11,106.52,0.00,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Cereals,Wheat PDS,01.1.1.1.1.12,103.56,3.56,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Cereals,Wheat PDS,01.1.1.1.1.12,101.31,1.31,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Wheat PDS,01.1.1.1.1.12,102.78,2.78,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Flour of cereals,Wheat atta,01.1.1.2.1.01,106.58,-0.73,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Flour of cereals,Wheat atta,01.1.1.2.1.01,106.84,1.04,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Flour of cereals,Wheat atta,01.1.1.2.1.01,106.67,-0.11,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Flour of cereals,Maida,01.1.1.2.1.02,107.80,-0.07,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Flour of cereals,Maida,01.1.1.2.1.02,107.81,0.92,N
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Flour of cereals,Maida,01.1.1.2.1.02,107.81,0.29,N
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Flour of cereals,Wheat atta PDS,01.1.1.2.1.03,111.18,0.00,N
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Flour of cereals,Wheat atta PDS,01.1.1.2.1.03,103.53,0.00,N
